D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_57_401.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_57_401.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_57_401.jpg, 0, 0, 0, 7.908985E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_57_502.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_57_502.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_57_502.jpg, 0, 0, 0, 8.109145E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_57_607.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_57_607.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_57_607.jpg, 0, 0, 0, 7.784595E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_57_711.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_57_711.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_57_711.jpg, 0, 0, 0, 7.835039E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_57_812.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_57_812.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_57_812.jpg, 0, 0, 0, 7.830347E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_57_913.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_57_913.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_57_913.jpg, 0, 0, 0, 7.913363E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_58_014.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_58_014.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_58_014.jpg, 0, 0, 0, 7.863332E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_58_117.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_58_117.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_58_117.jpg, 0, 0, 0, 7.886279E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_58_221.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_58_221.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_58_221.jpg, 0, 0, 0, 7.798028E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_58_322.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_58_322.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_58_322.jpg, 0, 0, 0, 7.788715E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_58_427.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_58_427.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_58_427.jpg, 0, 0, 0, 7.845505E-05
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_58_531.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_58_531.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_58_531.jpg, 0, 0.229398, 0, 0.1102368
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_58_632.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_58_632.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_58_632.jpg, 0, 0.5334603, 0, 0.6122612
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_58_735.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_58_735.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_58_735.jpg, 0, 0.826148, 0, 1.444113
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_58_838.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_58_838.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_58_838.jpg, -0.2151963, 1, 0, 2.615059
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_58_940.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_58_940.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_58_940.jpg, -0.1995808, 1, 0, 3.779746
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_59_041.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_59_041.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_59_041.jpg, 0, 1, 0, 4.94641
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_59_143.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_59_143.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_59_143.jpg, 0, 1, 0, 6.102836
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_59_246.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_59_246.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_59_246.jpg, -0.0141555, 1, 0, 7.475908
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_59_347.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_59_347.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_59_347.jpg, -0.3156939, 1, 0, 8.582224
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_59_449.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_59_449.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_59_449.jpg, -0.3710656, 1, 0, 9.653954
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_59_549.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_59_549.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_59_549.jpg, -0.07090987, 1, 0, 10.76624
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_59_651.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_59_651.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_59_651.jpg, 0, 1, 0, 11.98238
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_59_753.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_59_753.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_59_753.jpg, 0, 1, 0, 12.92239
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_59_855.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_59_855.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_59_855.jpg, 0, 1, 0, 14.04847
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_02_59_957.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_02_59_957.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_02_59_957.jpg, -0.209712, 1, 0, 15.02003
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_00_059.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_00_059.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_00_059.jpg, -0.500607, 1, 0, 16.07009
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_00_164.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_00_164.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_00_164.jpg, -0.4728842, 1, 0, 16.95198
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_00_267.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_00_267.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_00_267.jpg, -0.1191896, 1, 0, 18.23186
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_00_368.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_00_368.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_00_368.jpg, 0, 1, 0, 19.2188
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_00_471.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_00_471.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_00_471.jpg, 0, 1, 0, 20.25963
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_00_575.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_00_575.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_00_575.jpg, 0, 1, 0, 21.24854
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_00_675.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_00_675.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_00_675.jpg, 0, 1, 0, 22.25406
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_00_777.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_00_777.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_00_777.jpg, -0.2905599, 1, 0, 23.19391
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_00_878.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_00_878.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_00_878.jpg, -0.2738298, 1, 0, 24.07328
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_00_979.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_00_979.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_00_979.jpg, 0, 1, 0, 25.03745
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_01_082.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_01_082.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_01_082.jpg, 0, 1, 0, 25.98726
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_01_184.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_01_184.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_01_184.jpg, -0.1179237, 1, 0, 26.93073
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_01_284.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_01_284.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_01_284.jpg, -0.4064364, 1, 0, 27.77643
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_01_388.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_01_388.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_01_388.jpg, -0.7737727, 1, 0, 28.53085
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_01_487.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_01_487.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_01_487.jpg, -1, 1, 0, 29.00745
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_01_590.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_01_590.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_01_590.jpg, -0.7774892, 1, 0, 29.66077
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_01_694.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_01_694.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_01_694.jpg, -0.4667165, 1, 0, 30.20587
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_01_798.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_01_798.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_01_798.jpg, 0.0464943, 1, 0, 30.17088
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_01_902.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_01_902.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_01_902.jpg, 0.3400623, 1, 0, 30.13744
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_02_005.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_02_005.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_02_005.jpg, 0.7003134, 1, 0, 30.10762
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_02_111.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_02_111.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_02_111.jpg, 0.8381774, 1, 0, 30.09042
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_02_215.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_02_215.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_02_215.jpg, 0.5377817, 1, 0, 30.18118
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_02_319.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_02_319.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_02_319.jpg, 0.2263829, 1, 0, 30.19519
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_02_424.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_02_424.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_02_424.jpg, 0, 1, 0, 30.18379
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_02_530.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_02_530.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_02_530.jpg, 0, 1, 0, 30.19044
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_02_633.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_02_633.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_02_633.jpg, 0, 1, 0, 30.19087
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_02_734.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_02_734.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_02_734.jpg, 0, 1, 0, 30.19075
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_02_838.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_02_838.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_02_838.jpg, 0, 1, 0, 30.19081
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_02_940.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_02_940.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_02_940.jpg, -0.190683, 1, 0, 30.18044
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_03_042.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_03_042.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_03_042.jpg, -0.1194069, 1, 0, 30.18937
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_03_144.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_03_144.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_03_144.jpg, 0, 1, 0, 30.19098
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_03_243.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_03_243.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_03_243.jpg, 0, 1, 0, 30.18899
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_03_345.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_03_345.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_03_345.jpg, -0.0160566, 1, 0, 30.19151
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_03_448.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_03_448.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_03_448.jpg, -0.3254352, 1, 0, 30.16483
D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\center_2022_08_28_11_03_03_551.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\left_2022_08_28_11_03_03_551.jpg, D:\Learning\Self-Driving Car\Section 14 Behavioural Cloning\Data\IMG\right_2022_08_28_11_03_03_551.jpg, -0.5203812, 1, 0, 30.14436
